blocks_file,start,dur,rest,mult_problemB,mult_options,stim_trial,mult_stim,type,ProblemSize,InterferenceLH,InterferenceLevel,mult_type,corrRESP,blocks_set.thisRepN,blocks_set.thisTrialN,blocks_set.thisN,blocks_set.thisIndex,TRIALS.thisRepN,TRIALS.thisTrialN,TRIALS.thisN,TRIALS.thisIndex,timer_loop.thisRepN,timer_loop.thisTrialN,timer_loop.thisN,timer_loop.thisIndex,WAIT_TEXT.started,WAIT_TEXT.stopped,scan_start_trigger.keys,scan_start_trigger.rt,scan_start_trigger.started,scan_start_trigger.stopped,MAIN_SCREEN.started,MAIN_SCREEN.stopped,Block_Text.started,Block_Text.stopped,asterisk500ms.started,asterisk500ms.stopped,mult_question_text.started,mult_question_text.stopped,equal_text.started,equal_text.stopped,blank250_text.started,blank250_text.stopped,Mult_OPTION.started,Mult_OPTION.stopped,Mult_YN.started,Mult_YN.stopped,Mult_Resp.keys,Mult_Resp.corr,Mult_Resp.rt,Mult_Resp.started,Mult_Resp.stopped,Strategy_Q.started,Strategy_Q.stopped,Strategy_Option.started,Strategy_Option.stopped,Strategy_RESP.keys,Strategy_RESP.rt,Strategy_RESP.started,Strategy_RESP.stopped,jitters.started,jitters.stopped,resting_text.started,resting_text.stopped,countdown_timer.started,countdown_timer.stopped,End_Text.started,End_Text.stopped,fixation.started,fixation.stopped,fixation_end.keys,fixation_end.rt,fixation_end.started,fixation_end.stopped,participant,Date of birth (DD/MM/YEAR),gender,Testing Date (DD/MM/YEAR),session,handedness,date,expName,psychopyVersion,frameRate
block1.xlsx,124.2,7.5,5.7,5 x 8,40,21,5 x 8 = 40,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,183.28444943100112,None,183.80374791400027,None,185.8028195730003,None,186.55419992600218,None,186.80588426599934,None,186.80588426599934,None,d,0,0.6921986050001578,186.80588426599934,None,187.5202994329993,None,187.5202994329993,None,d,0.6578386949986452,187.5202994329993,None,188.20390749800208,None,,,,,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,137.4,7.5,11.2,7 x 3,24,11,7 x 3 = 24,small-sized_high-interference,small-sized,high-interference,13,IncorrectRESP,d,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,193.9038559670007,None,194.40341809999882,None,196.40357568900072,None,197.15366733100018,None,197.40346867900007,None,197.40346867900007,None,a,0,0.7745782720012357,197.40346867900007,None,198.20295835599973,None,198.20295835599973,None,d,0.519079388,198.20295835599973,None,198.75356163700053,None,,,,,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,156.1,7.5,6.9,5 x 6,30,14,5 x 6 = 30,large-sized_low-interference,large-sized,low-interference,6,CorrectRESP,a,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,209.95322420600132,None,210.45423098299943,None,212.45277027699922,None,213.20332177100136,None,213.4539692110011,None,213.4539692110011,None,d,0,0.7000523999995494,213.4539692110011,None,214.18707789499967,None,214.18707789499967,None,d,0.5990312380017713,214.18707789499967,None,214.8037412449994,None,,,,,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,170.5,7.5,2.4,6 x 2,10,6,6 x 2 = 10,small-sized_low-interference,small-sized,low-interference,3,IncorrectRESP,d,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,221.70250222100003,None,222.20402485999875,None,224.20385446100045,None,224.95402334000028,None,225.2040559039997,None,225.2040559039997,None,a,0,0.7740590520006663,225.2040559039997,None,226.00323144600043,None,226.00323144600043,None,d,0.45492799199928413,226.00323144600043,None,226.4874630020022,None,,,,,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,180.4,7.5,4.6,4 x 9,36,20,4 x 9 = 36,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,228.88703558600173,None,229.3864992050003,None,231.38715493999916,None,232.13713808900138,None,232.3909543310001,None,232.3909543310001,None,d,0,1.2591602350003086,232.3909543310001,None,233.66985865600145,None,233.66985865600145,None,a,0.764288326,233.66985865600145,None,234.4531202170001,None,,,,,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,192.5,7.5,9,7 x 5,40,17,7 x 5 = 40,large-sized_low-interference,large-sized,low-interference,7,IncorrectRESP,d,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,239.0531468629997,None,239.55340929299928,None,241.55360111000118,None,242.30367612800183,None,242.5536126199986,None,242.5536126199986,None,a,0,0.7764148919995932,242.5536126199986,None,243.35319756999888,None,243.35319756999888,None,d,0.7448725799986278,243.35319756999888,None,244.12007959100083,None,,,,,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,209,7.5,5.8,6 x 3,18,7,6 x 3 = 18,small-sized_high-interference,small-sized,high-interference,8,CorrectRESP,a,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,253.11798938799984,None,253.62195181800053,None,255.6368209989996,None,256.3874652810009,None,256.6376464470013,None,256.6376464470013,None,d,0,0.5964895779979997,256.6376464470013,None,257.25372969900127,None,257.25372969900127,None,d,0.34838198099896545,257.25372969900127,None,257.6203147970009,None,,,,,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,222.3,7.5,2.9,7 x 6,48,23,7 x 6 = 48,large-sized_high-interference,large-sized,high-interference,22,IncorrectRESP,d,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,263.4203064100002,None,263.9203316730018,None,265.92056242000035,None,266.6708948180021,None,266.92030134800007,None,266.92030134800007,None,a,0,1.5377709360000154,266.92030134800007,None,268.4868631520003,None,268.4868631520003,None,a,0.6112352819982334,268.4868631520003,None,269.1198886880011,None,,,,,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,232.7,7.5,6.9,9 x 5,45,15,9 x 5 = 45,large-sized_low-interference,large-sized,low-interference,6,CorrectRESP,a,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,272.0203199819989,None,272.5200930220017,None,274.52034531699974,None,275.2703179,None,275.52027677500155,None,275.52027677500155,None,d,0,0.7218527369986987,275.52027677500155,None,276.2702382230018,None,276.2702382230018,None,d,0.5078908700015745,276.2702382230018,None,276.8034399310018,None,,,,,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,247.1,7.5,2.5,4 x 4,20,4,4 x 4 = 20,small-sized_low-interference,small-sized,low-interference,5,IncorrectRESP,d,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,283.7037133840022,None,284.20250578000196,None,286.20381508599894,None,286.95386954399874,None,287.20402823100085,None,287.20402823100085,None,a,0,0.7180229350014997,287.20402823100085,None,287.95419012099956,None,287.95419012099956,None,d,0.7358385020015703,287.95419012099956,None,288.7207882619987,None,,,,,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,257.1,7.5,3.7,9 x 3,27,19,9 x 3 = 27,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,291.22062361999997,None,291.72124197800076,None,293.7207597630004,None,294.47079928600215,None,294.72171723800056,None,294.72171723800056,None,d,0,0.5923538409988396,294.72171723800056,None,295.33701203300006,None,295.33701203300006,None,d,0.5770874949994322,295.33701203300006,None,295.93695250499877,None,,,,,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,268.3,7.5,3.5,4 x 5,20,8,4 x 5 = 20,small-sized_high-interference,small-sized,high-interference,8,CorrectRESP,a,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,299.6367225610011,None,300.1368406170004,None,302.13722421200146,None,302.8868877189998,None,303.13736016500116,None,303.13736016500116,None,d,0,0.7127349549991777,303.13736016500116,None,303.8698857890013,None,303.8698857890013,None,d,0.8121715199995378,303.8698857890013,None,304.7032095,None,,,,,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,279.3,7.5,11.6,9 x 9,72,16,9 x 9 = 72,large-sized_low-interference,large-sized,low-interference,6,IncorrectRESP,d,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,308.20345638800063,None,308.7034204390002,None,310.7037295859991,None,311.4536324660003,None,311.7038202360018,None,311.7038202360018,None,a,0,0.9542357749996881,311.7038202360018,None,312.6868991119991,None,312.6868991119991,None,d,0.7312946800011559,312.6868991119991,None,313.43649689800077,None,,,,,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,298.4,7.5,12.8,3 x 8,21,12,3 x 8 = 21,small-sized_high-interference,small-sized,high-interference,13,IncorrectRESP,d,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,325.0353800560006,None,325.5375011270007,None,327.53738990499915,None,328.2873692300018,None,328.5382478520005,None,328.5382478520005,None,a,0,0.8157696050002414,328.5382478520005,None,329.37076642399916,None,329.37076642399916,None,d,0.35128636700028437,329.37076642399916,None,329.7540420639998,None,,,,,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,318.7,7.5,8.8,8 x 2,18,5,8 x 2 = 18,small-sized_low-interference,small-sized,low-interference,7,IncorrectRESP,d,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,342.55365000500024,None,343.05349482900056,None,345.05369989099927,None,345.80354503499984,None,346.05341377100194,None,346.05341377100194,None,a,0,1.0047315810006694,346.05341377100194,None,347.0870050880003,None,347.0870050880003,None,d,1.003029070001503,347.0870050880003,None,348.12040938800055,None,,,,,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.92325849199915,None,356.92325849199915,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.93940933400154,None,357.93940933400154,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.92752380100137,None,358.92752380100137,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.93878329699874,None,359.93878329699874,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.93895246600005,None,360.93895246600005,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.93938528500075,None,361.93938528500075,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.9380801770021,None,362.9380801770021,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.9390671539986,None,363.9390671539986,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.93883456299955,None,364.93883456299955,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.9389481690014,None,365.9389481690014,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.93862071699914,None,366.93862071699914,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.93691522299923,None,367.93691522299923,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.9385276889989,None,368.9385276889989,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.93676347200017,None,369.93676347200017,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.9368094870006,None,370.9368094870006,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.93696883600205,None,371.93696883600205,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.9371277680002,None,372.9371277680002,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.9377718430005,None,373.9377718430005,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.9374793700008,None,374.9374793700008,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.9390666700019,None,375.9390666700019,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.9367707900019,None,376.9367707900019,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.93693960900055,None,377.93693960900055,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.9373584950008,None,378.9373584950008,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.9370511900015,None,379.9370511900015,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.93715538700053,None,380.93715538700053,None,,,,,,,,,sub-18,30/07/2001,1: Male,14/10/2023,001,1: right,2023_Oct_14_1706,[FINAL]_fmri_multiplication,2021.2.3,60.110774057757666
