blocks_file,start,dur,rest,mult_problemB,mult_options,stim_trial,mult_stim,type,ProblemSize,InterferenceLH,InterferenceLevel,mult_type,corrRESP,blocks_set.thisRepN,blocks_set.thisTrialN,blocks_set.thisN,blocks_set.thisIndex,TRIALS.thisRepN,TRIALS.thisTrialN,TRIALS.thisN,TRIALS.thisIndex,timer_loop.thisRepN,timer_loop.thisTrialN,timer_loop.thisN,timer_loop.thisIndex,WAIT_TEXT.started,WAIT_TEXT.stopped,scan_start_trigger.keys,scan_start_trigger.rt,scan_start_trigger.started,scan_start_trigger.stopped,MAIN_SCREEN.started,MAIN_SCREEN.stopped,Block_Text.started,Block_Text.stopped,asterisk500ms.started,asterisk500ms.stopped,mult_question_text.started,mult_question_text.stopped,equal_text.started,equal_text.stopped,blank250_text.started,blank250_text.stopped,Mult_OPTION.started,Mult_OPTION.stopped,Mult_YN.started,Mult_YN.stopped,Mult_Resp.keys,Mult_Resp.corr,Mult_Resp.rt,Mult_Resp.started,Mult_Resp.stopped,Strategy_Q.started,Strategy_Q.stopped,Strategy_Option.started,Strategy_Option.stopped,Strategy_RESP.keys,Strategy_RESP.rt,Strategy_RESP.started,Strategy_RESP.stopped,jitters.started,jitters.stopped,resting_text.started,resting_text.stopped,countdown_timer.started,countdown_timer.stopped,End_Text.started,End_Text.stopped,fixation.started,fixation.stopped,fixation_end.keys,fixation_end.rt,fixation_end.started,fixation_end.stopped,participant,Date of birth (DD/MM/YEAR),gender,Testing Date (DD/MM/YEAR),session,handedness,date,expName,psychopyVersion,frameRate
block1.xlsx,247.1,7.5,2.5,4 x 4,20,4,4 x 4 = 20,small-sized_low-interference,small-sized,low-interference,5,IncorrectRESP,d,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,267.34129689399924,None,267.84136566599955,None,269.8416951149993,None,270.59210418099974,None,270.84131307699863,None,270.84131307699863,None,a,0,0.5842877199993382,270.84131307699863,None,271.4582960009993,None,271.4582960009993,None,d,0.32743144699998084,271.4582960009993,None,271.8079278610003,None,,,,,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,257.1,7.5,3.7,9 x 3,27,19,9 x 3 = 27,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,274.3081386569993,None,274.80822711399924,None,276.8083313,None,277.55840048400023,None,277.8084278440001,None,277.8084278440001,None,d,0,0.521308436,277.8084278440001,None,278.3568303809989,None,278.3568303809989,None,d,0.16486946100121713,278.3568303809989,None,278.5412159759999,None,,,,,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,268.3,7.5,3.5,4 x 5,20,8,4 x 5 = 20,small-sized_high-interference,small-sized,high-interference,8,CorrectRESP,a,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,282.2411634,None,282.7414533939991,None,284.7415852,None,285.49147746000017,None,285.7418047579995,None,285.7418047579995,None,d,0,0.5479003759992338,285.7418047579995,None,286.30780813599995,None,286.30780813599995,None,d,0.173891693,286.30780813599995,None,286.5076571409991,None,,,,,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,279.3,7.5,11.6,9 x 9,72,16,9 x 9 = 72,large-sized_low-interference,large-sized,low-interference,6,IncorrectRESP,d,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,290.0084845,None,290.5081849729995,None,292.5100388489991,None,293.2548727409994,None,293.5009009329988,None,293.5009009329988,None,a,0,0.5007168490010372,293.5009009329988,None,294.0244482099988,None,294.0244482099988,None,d,0.2252796929988108,294.0244482099988,None,294.2748681689991,None,,,,,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,298.4,7.5,12.8,3 x 8,21,12,3 x 8 = 21,small-sized_high-interference,small-sized,high-interference,13,IncorrectRESP,d,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,305.87502847999895,None,306.37434169900007,None,308.37464188099875,None,309.12490216100014,None,309.37495649099947,None,309.37495649099947,None,a,0,0.5626763989985193,309.37495649099947,None,309.9578492109995,None,309.9578492109995,None,d,0.3238732460013125,309.9578492109995,None,310.30803915700017,None,,,,,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,318.7,7.5,8.8,8 x 2,18,5,8 x 2 = 18,small-sized_low-interference,small-sized,low-interference,7,IncorrectRESP,d,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,323.1080463339986,None,323.60727297999983,None,325.6083104499994,None,326.35852648199943,None,326.6083307600002,None,326.6083307600002,None,a,0,0.6173042160007753,326.6083307600002,None,327.2580284,None,327.2580284,None,d,0.22370091800075897,327.2580284,None,327.50596122800016,None,,,,,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.31125002099907,None,336.31125002099907,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.3265552949997,None,337.3265552949997,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.32560963299875,None,338.32560963299875,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.32577062999917,None,339.32577062999917,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.3254310079992,None,340.3254310079992,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.3259756360003,None,341.3259756360003,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.32502531799946,None,342.32502531799946,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.3248678439995,None,343.3248678439995,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.32494659999975,None,344.32494659999975,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.3265929,None,345.3265929,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.32518076199995,None,346.32518076199995,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.3273550879985,None,347.3273550879985,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.32588572199893,None,348.32588572199893,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.3237164889997,None,349.3237164889997,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.32453747199907,None,350.32453747199907,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.3251128599986,None,351.3251128599986,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.3256814589986,None,352.3256814589986,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.3257362439999,None,353.3257362439999,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.3252009480002,None,354.3252009480002,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.3258868639987,None,355.3258868639987,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.32664440199915,None,356.32664440199915,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.32505531899915,None,357.32505531899915,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.3248884929999,None,358.3248884929999,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.33912776099896,None,359.33912776099896,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.3251776529996,None,360.3251776529996,None,,,,,,,,,sub-10,08/08/2001,1: Male,21/10/2023,001,1: right,2023_Oct_21_0951,[FINAL]_fmri_multiplication,2021.2.3,59.93942701311696
